,ctx_dhs,ctx_footprint_no,ctx_sox2no,ctx_sox2score,hox,lhx,log2fc,maxcons,meancons,sc_dhs,sc_footprint_no,sc_sox2no,sc_sox2score
ENSMUSG00000033726,6658.42119122,1.15278600031,4.32139382048,144.920117164,0.0,4.14047418421,-7.09802557930842,52.6447998951,6.39309607938,2809.88994633,1.03197445354,0.0,0.0
ENSMUSG00000055003,3477.09226387,0.0,1.32696495669,51.3501134541,0.526317932427,0.407545159986,-0.0470206219038932,38.2125373724,3.2986459663,2537.76076275,0.0,0.0,0.0
ENSMUSG00000090326,168.174788968,0.0,0.0,0.0,0.0,0.0,0.747659213364039,4.39545206496,0.305033316907,539.78,0.0,1.0,20.0
ENSMUSG00000020863,7865.76508689,1.79323909085,1.27770444982,72.3599397646,0.925729883152,1.88481658289,-0.00878319205228533,53.0617626234,4.3621172211,6428.9045557,2.26330941816,1.27770444982,66.0510111075
ENSMUSG00000059713,5412.09256074,7.46018947486,1.43180647844,44.7222546325,0.0,2.90275196943,-0.172451981688706,44.7901628536,3.09129687292,3594.89979425,2.93714212671,0.0,0.0
ENSMUSG00000059714,11208.6192735,4.13370610924,5.94299375747,156.25333249,0.228763555603,1.40651276787,-0.191186170730779,69.4231962091,6.28719266652,8828.87364762,7.06980475658,0.573631542957,8.0308416014
ENSMUSG00000027387,5205.08807256,7.18621252969,0.787751968074,26.7835669145,2.37878937052,0.678913026572,-0.135631226147812,23.1438204535,1.38385015564,3958.35393354,3.15678020911,0.0,0.0
ENSMUSG00000020864,7848.6560048,1.81752143046,1.16958318583,63.1590765196,0.797839673153,1.71826947838,0.442751580689265,54.6021305745,4.55669594328,6363.52561469,2.08508347279,1.16958318583,62.0812005961
ENSMUSG00000020865,7577.03278068,1.85436313365,1.14649404423,60.6407734316,0.761617413082,1.68143554352,0.536340668463485,54.4581343391,4.5924678286,6145.6287468,2.04941515226,1.14649404423,61.5247012716
ENSMUSG00000040972,3725.45619976,0.0,1.6748560527,23.7796584696,0.346688371561,7.55175758429,-0.574849473748333,52.627831619,2.90054403718,2750.1353043,0.0,0.269836785747,3.77771500046
ENSMUSG00000048562,3979.19877463,0.0,5.90874625892,184.696424407,0.384029069677,6.45443988173,-1.50998989754952,40.2863903247,7.79536770054,1533.76535947,0.479038606084,0.254154736152,5.21017209112
ENSMUSG00000037242,5346.88117689,8.11068004027,0.653850757719,16.2243533459,0.0,1.07274273263,0.0794868829482394,36.1590075644,2.95402386728,3550.37218081,2.1005247559,0.0,0.0
ENSMUSG00000026181,4367.76454325,0.0,1.27311705173,26.6145336606,0.0,0.0,0.133190673437388,19.3765439606,1.38061180691,3821.07571126,0.0,1.04985699203,25.7352476577
ENSMUSG00000023284,5152.85869868,2.45356494131,1.4877025711,33.8709859191,1.53233500268,0.59360194333,0.0413800470795492,23.7854721931,1.50760988489,3897.86347276,0.0,0.104646842767,3.08708186161
ENSMUSG00000005505,6903.84939288,1.52084967327,0.490797564908,15.3834240532,0.92040821076,1.8105810102,-0.452090029047709,43.8481895726,4.49791852929,4998.91890234,1.1630342103,0.838990378231,14.1504107594
ENSMUSG00000092094,30.6899122327,0.0,0.0,0.0,0.0,0.477924351517,-0.541468890104369,0.913720745659,0.111341146697,44.9891002759,0.0,0.160910977774,6.59735008875
ENSMUSG00000030180,5101.92768934,3.0,1.79759270641,41.8300845084,0.402698212577,2.09259215541,0.390897084777838,35.9711312408,1.88309470574,3968.84360519,5.0,0.0,0.0
ENSMUSG00000004631,2397.87515652,0.0,1.67035658862,191.847379688,0.0,3.21780719509,0.396890783842751,21.4025580721,2.4795098734,1264.79765572,0.0,0.0,0.0
ENSMUSG00000056972,3053.54791105,0.0,1.99586734991,41.1944317071,0.0,3.56188149162,-0.401296341865033,16.9325434611,1.40223160005,2095.86366462,0.0,0.073118343985,0.913979299813
ENSMUSG00000027702,3661.70282743,7.0631246719,1.2319808622,21.5225154933,0.984688667607,1.22168040233,-0.0276370000900844,23.4996965841,2.38032982476,2801.00281092,9.71179642386,0.0598715407171,1.55666005864
ENSMUSG00000004056,9407.41245019,8.46360646666,2.05497116242,102.051297606,0.93571586807,1.64106900895,-0.119441974961908,59.1009031286,5.12299555569,7891.55340775,13.2143501543,1.25070767512,53.3856254627
ENSMUSG00000023781,13452.6276608,32.492644818,4.56895053155,57.6756373059,1.29195876658,1.59128722897,0.390992377292011,79.7277338943,6.46951754963,10890.2796155,36.1510692698,1.78975415253,27.5403880216
ENSMUSG00000019470,4508.44902861,0.0,1.45828436801,18.2456123647,0.0,0.896073654044,-0.0721105733737181,44.7990227934,3.60888482926,3309.28140818,0.0,0.0,0.0
ENSMUSG00000026167,5135.83163932,1.09795610023,1.11948574284,35.7415044415,0.621321107537,2.32384854343,-2.0019349923331,58.43096307,6.3998213563,5281.63137255,0.852308465246,0.822005658607,48.4983338578
ENSMUSG00000026166,1415.41408835,0.0,0.864300778977,19.0045815207,0.0,4.63441810709,0.338803795225947,14.0101385775,0.705104088078,523.206091672,0.0,0.0,0.0
ENSMUSG00000024350,7694.91994515,2.61259076983,1.36699656483,62.4816277655,0.489325544273,1.44749105859,0.186081870497868,44.1120319424,5.31518429286,6720.8983282,0.0,1.04037464974,20.1002776608
ENSMUSG00000019370,11091.6467508,9.73306516929,1.90956988108,24.9992656337,0.0,2.43797498392,-0.333373185163431,59.539426048,5.48904014913,8620.24674291,11.9334692179,0.0,0.0
ENSMUSG00000038622,1538.86141987,3.86609270908,1.38918329602,102.84977242,0.226264638034,3.28915680278,0.247940817828258,10.1296996247,0.865427575529,530.894677783,0.0,0.0576880057323,0.778788077386
ENSMUSG00000030834,5912.30726357,4.34561035239,1.33734388235,25.014634455,0.0,1.82362018475,0.713357130523126,50.9443389622,3.63845742697,4954.92506838,3.43342838214,0.0,0.0
ENSMUSG00000020263,1860.06725978,0.0,0.0,0.0,1.25158916478,0.429152749713,0.165805533697027,28.2974302001,1.4843322767,1896.56152044,0.0,0.281347403395,5.79957472583
ENSMUSG00000022390,9111.14231952,4.69909561871,1.546782399,43.7855332529,0.0,0.0,-0.231239348223331,51.5810497752,4.45879656551,7085.51725433,7.05761488478,0.339298170225,15.4380667452
ENSMUSG00000022391,8315.82929023,3.8697505449,1.49462622343,41.4454145835,0.0,0.0,-0.202060552225399,48.1657682311,4.30485377838,6341.53554846,5.90495478869,0.265942276337,12.1003735734
ENSMUSG00000001909,12910.0127771,6.49291809329,2.49688416883,53.501029351,0.0,2.77135834834,-0.132632654974281,112.37288845,12.3102761062,8685.15209893,5.62854247277,2.01739312741,21.3246847239
ENSMUSG00000048772,6867.08776083,5.05074580487,2.53197267307,33.3436561086,0.46491810834,5.04395649463,-0.308697190295885,77.8573024325,10.2968117535,6031.01881628,5.57077143013,0.0,0.0
ENSMUSG00000048776,1540.11749322,0.0,1.78680775144,72.1881453537,0.350484078026,2.74620425342,-2.09538484830874,16.1941255137,1.81250602344,789.54704222,0.0,0.0,0.0
ENSMUSG00000020803,3596.6433471,0.0,1.53472964894,19.7221800426,0.238833171018,3.5259225883,-0.146439540687381,43.656085511,2.38961364572,2912.46365288,0.0,0.0,0.0
ENSMUSG00000030361,3110.86873215,5.358080718,0.254339319486,4.70527741049,1.33103250352,3.93911241064,0.318587630591788,17.9762816077,1.15024167465,2433.43733839,0.626793073309,0.935086724985,12.1561274248
ENSMUSG00000072673,5623.26562276,1.0473750521,2.23736913715,44.5602632903,0.192349740286,4.05253342086,0.235276136147571,54.8198124742,7.28771098329,4217.92408802,2.3027664329,0.249556710327,6.6096770781
ENSMUSG00000020102,838.32623164,0.0,0.866168843592,54.4574829231,0.378430061973,5.36307078009,-1.29344501306381,5.68899986504,0.433894946281,255.588038949,0.0,0.0,0.0
ENSMUSG00000052516,158.58080065,0.0,0.128466899406,1.60583624258,0.114371426453,1.4724504672,-1.0242647593219,8.9744663364,1.98187622961,118.008353858,0.0,0.209331001858,4.49196045433
ENSMUSG00000031760,6061.50960161,3.17602755591,1.17163278195,48.0336858856,2.09846327148,2.96720842646,-1.57418009450067,36.7896017057,1.60946179464,4664.98233485,2.32285382131,0.338920419451,15.0921924733
ENSMUSG00000031767,1938.2402098,0.634440500078,2.22773211416,74.2385310744,0.594427945712,1.49266309143,-0.134982610046316,18.124545712,1.52750722038,1228.19893546,0.744438766559,0.0,0.0
ENSMUSG00000003581,4512.28965629,0.0,1.03757556975,16.9230156295,0.0,1.51339839825,0.0866362515523422,52.01318113,4.27077543523,3134.37936389,0.0,0.0,0.0
ENSMUSG00000026548,5863.22899771,0.0,1.60695846961,48.8044318962,0.919795109134,2.19867058998,-0.630056391798019,48.8402381612,4.69136437174,5065.39467711,0.0,1.197751358,21.0061728765
ENSMUSG00000040151,4456.53626561,2.1041189181,2.7529554229,102.618591062,0.421449042246,8.31671440249,-0.7013524869759,33.3762969431,5.24321758023,2620.98668029,0.793029657085,0.0,0.0
ENSMUSG00000027014,1342.87533589,5.46027711253,2.40759229436,0.0,0.171929632371,3.0529090682,0.0567656630284109,8.84089197132,0.802162608823,1140.78326289,2.73013855627,2.65564996921,2.35654791102
ENSMUSG00000027015,3356.90402049,0.195525257929,1.25088010295,56.199624991,0.0,2.57654712716,-0.497666041863422,36.5898581087,5.39728845304,2181.2116932,0.0,0.778677742268,11.2908272629
ENSMUSG00000026011,932.056312281,0.0,0.186953730783,11.2778974167,0.352995064787,7.07570296675,0.67111260878101,17.7946770743,2.33364096983,872.214113087,0.0,1.11638538025,39.736894007
ENSMUSG00000006611,11231.9398281,37.2217012579,3.80926619297,80.3464322464,1.24777942648,3.03460000525,1.19746683319167,67.1022388565,9.2845987417,9941.34699036,24.7239052419,1.16376800609,16.8700251228
ENSMUSG00000027018,4170.82724456,0.0,3.2369419872,184.279333182,0.0,2.34222568582,-0.273231596544604,48.5013418657,7.89810181222,2926.723503,0.0,0.354617439105,6.62684807256
ENSMUSG00000026547,5670.61525718,0.0,1.45554674617,41.219658899,0.793153631781,2.02372721842,1.1040292789559,47.9006089276,4.44062969031,4986.19013836,0.0,1.14722249608,19.6581183639
ENSMUSG00000026546,5339.8137838,0.0,1.23604384732,33.2276726456,0.700288881506,1.91121397744,-0.188930194173677,45.5516434987,4.120877724,4782.7333705,0.0,0.963819103484,14.8041607111
ENSMUSG00000055010,3471.74199743,0.0,1.93652000178,78.5595095084,0.111237914227,2.21282388143,-0.453712490286703,43.7549476755,9.42161550012,2641.93756922,0.0,0.0,0.0
ENSMUSG00000060843,4147.14423959,5.44487849121,1.12987409771,25.1290164741,0.0,1.86174065216,2.20081373679792,26.098849234,2.51216514993,3800.87391495,4.53385418945,0.951922701226,18.7983369092
ENSMUSG00000022003,6230.15713886,1.61025803553,2.64645997577,90.4975454272,0.198750700684,4.03623228197,-0.0995704483027068,32.8395585399,2.19011813967,5125.23265407,1.09502540323,1.81561573772,32.4824229598
ENSMUSG00000022000,3334.42196571,0.0,2.02078658892,151.130622357,0.680318641585,3.43369027704,-0.109269803867422,27.7743456537,1.18061399932,2878.14463697,0.0,1.35310287524,22.0054692859
ENSMUSG00000031933,1816.15870395,0.0,0.0,0.0,0.832478402839,1.29327626782,0.269326000773378,24.7934801958,1.15787029036,2223.54325001,0.0,0.971954778287,15.0652990634
ENSMUSG00000048170,4789.3996509,0.750702350498,1.39574399777,28.6704271337,0.269058053815,1.03503257714,-0.261036011410902,28.2382447744,1.5642263985,3513.66486688,0.258019106944,0.0,0.0
ENSMUSG00000038235,6961.42902899,4.10108867087,1.40386025977,21.3719829014,0.0,0.635931770808,1.46038488506727,45.5117860415,4.91320458641,5655.72384375,3.68848469727,0.0,0.0
ENSMUSG00000048174,5020.66978663,0.408408246779,1.49913101172,58.5649122739,0.0,3.06177288284,0.124646770384447,50.8026621009,3.98111895119,3609.14107872,0.0,0.517603694444,30.3184388313
ENSMUSG00000063316,8326.69013251,9.17298133444,2.14175711061,26.5870693173,0.235780497996,1.10428329015,-0.0358774180798671,81.0159291813,8.26299243534,7082.70896067,6.89628715371,0.0,0.0
ENSMUSG00000025933,1905.45505318,0.0,0.0922565496192,0.968693771001,0.331412982514,1.04453016677,0.320925677636601,21.1899297145,1.45860549448,1571.73716165,0.0,0.0,0.0
ENSMUSG00000025932,979.561067571,0.0,1.95855610667,78.7093818187,0.0,4.09749732259,-1.57222021726094,24.9815443577,3.54893198866,1161.89447149,0.0,2.62738838328,41.8544422066
ENSMUSG00000066141,819.116378811,0.34947540646,2.4691518833,118.319656833,0.0,1.55383340959,-0.0414288150918404,9.1045697763,2.53459913039,1110.18207317,0.34947540646,1.57320619805,72.9809503608
ENSMUSG00000039376,7931.98432505,0.784446418102,0.132649557717,4.98276287654,0.0,1.20778581916,0.382771219948433,55.3189417856,8.5935751586,5683.10738875,0.39767315907,0.074696503139,2.27824334574
ENSMUSG00000025934,1753.59121573,0.0,0.0808414055326,0.848834758092,0.378209879756,1.13047604037,0.228625721608353,21.7125208553,1.51162437227,1425.86078765,0.0,0.0,0.0
ENSMUSG00000071451,6385.22697103,0.0,2.87856786894,151.211451566,0.0586234788309,1.63258490812,-0.249442240670549,34.702250169,1.7254836219,6885.71203665,4.20075349359,2.36710838473,96.7273478058
ENSMUSG00000025938,1113.27234196,0.0,1.72909289676,37.9813110449,0.0,2.01038743825,-0.0103411572183606,31.2447391659,2.83327864394,1389.95569748,0.0,0.72034429051,13.6865415197
ENSMUSG00000069495,2862.48813915,1.21501627192,1.67372233167,50.6763959645,0.344027390924,1.85873304949,0.102570742455446,21.3655114526,2.23482265182,1971.17560252,0.0,0.344027390924,2.06416434554
ENSMUSG00000031163,5106.95063622,0.0,0.94876892801,18.5009940962,0.18521684596,1.95185690914,-0.630056391798019,40.8231752129,3.13799803965,4339.55918238,0.0,0.0,0.0
ENSMUSG00000000326,6666.17668277,1.7748815144,0.692205778358,14.1902184563,0.223381992976,0.994047963486,0.0659143992863877,44.1523366825,2.15676100661,5931.85996332,0.0,0.863231822488,22.8756432959
ENSMUSG00000024436,11452.0379563,5.27026956554,6.03390174345,137.855194149,0.218836406175,1.5187714204,-0.370226247541924,64.2575819136,6.43817741069,8997.60532954,8.6020598578,0.967660477128,13.5472466798
ENSMUSG00000029638,2637.83577828,0.0,1.74499143016,62.8501283101,0.0,3.20063231565,1.16984689928566,18.0934402892,2.92234626516,2032.99109235,0.0,0.505727233512,16.5213832526
ENSMUSG00000026941,7330.81530423,0.96352724967,1.41139677343,22.1671163415,0.0,1.00049963116,-0.152374388695524,49.5241010891,3.51523709605,5913.76048278,0.529367893027,0.175278699924,7.08771711697
ENSMUSG00000026940,6476.63448133,1.04655286594,1.18296217217,17.6858616748,0.0,0.79690801141,0.0404736213521253,44.0018186526,3.06772704391,5192.25033508,0.402849740516,0.188815590654,6.22518674446
ENSMUSG00000020530,5132.15475358,0.0,1.39696617089,17.8500551844,0.0896396082785,7.28822567526,0.0894669922620001,55.899452057,5.18227365034,3878.98937115,0.0,0.0,0.0
ENSMUSG00000070923,2947.14639533,0.0,1.85742956836,59.3276214174,0.353190396712,2.90662482298,0.0698440452836967,14.4166170316,0.967652033009,2203.46441413,0.0,0.409440466343,5.81462185364
ENSMUSG00000020532,3805.45372796,0.0,1.02934316678,60.2699458481,0.374023435622,6.00160783427,-0.182326489040059,32.1980900026,3.22387636826,2411.91979337,0.0,0.600481167091,35.4283888584
ENSMUSG00000020534,5266.92870117,2.22642261349,1.71989997659,39.0108519228,0.0,0.814851686729,-0.946359823185904,33.3595483424,2.12447079811,4272.91970695,1.16824274638,0.0,0.0
ENSMUSG00000029632,1359.33767849,0.0,0.862336252737,12.9350437911,0.0,0.506459965438,0.00166860919320605,9.79829006511,0.739394683209,1036.31698842,0.0,0.0,0.0
ENSMUSG00000003436,9898.88635488,9.77979842484,1.15795648293,13.0494850642,0.752321722356,1.32443633796,2.28743547967577,69.437805132,5.56412476708,7812.01495844,6.40101276937,0.0,0.0
ENSMUSG00000001280,10469.8971321,7.23594710601,1.21010151772,30.7524995777,0.515457718117,1.10880790642,-0.236514191002404,67.2745143902,8.68269548583,8855.84573287,5.17861025962,0.0,0.0
ENSMUSG00000004473,9065.35805156,7.42587293668,1.52020109858,21.8794639455,0.0,1.21451589415,-1.00556146139532,47.7519714068,4.44404335005,7832.55804662,9.95396228928,0.0,0.0
ENSMUSG00000029427,6108.10735186,6.79586663783,1.16404536714,26.168244341,0.0,2.56764304458,0.0171540325647499,38.8328525436,2.44473490682,4564.58530501,3.70402443037,0.0,0.0
ENSMUSG00000022790,2813.21534568,0.0,2.10560447135,60.724382551,2.665980837,0.605499222532,1.16411449958892,25.0991301557,2.56626561276,2306.93212303,0.0,0.0994508228211,1.59121316514
ENSMUSG00000022155,878.271499925,0.545324188741,0.217561871987,8.15857019952,0.0,0.435123743975,-0.245092310964157,6.66953004118,0.368917480537,603.351479008,0.545324188741,0.0,0.0
ENSMUSG00000011632,8499.34460174,5.25599630575,0.948823742447,18.450942419,1.79782716695,1.68428984526,-0.941501253221957,58.786693056,4.94405338177,6706.14945379,1.67576070133,0.0,0.0
ENSMUSG00000026504,3397.84175018,4.0,1.99297582675,32.3630353057,1.11378335069,3.46577954274,0.18846763906087,20.2189532937,3.0491079598,3071.50344219,5.0,1.71845932716,47.961672261
ENSMUSG00000034532,6660.44367789,1.00040526266,1.72230602297,87.604302255,1.22216199284,0.40717508572,-1.15608475130428,27.6120409236,1.94343811981,5494.46071966,2.30196413313,1.25703250306,64.7414850119
ENSMUSG00000007107,6319.5418913,0.0,1.55768350579,64.0479849347,1.19948893559,2.27639502434,0.634554489256429,55.8369789959,5.75929268765,5519.78854269,0.0,1.60881618176,43.8568776251
ENSMUSG00000074480,11292.6953062,6.02501773658,2.02706129675,56.0801167434,1.79647754562,1.65363373896,0.0424315846126892,83.9288867617,9.72562708615,8727.24853878,0.36041118768,1.02422512877,25.7665714184
ENSMUSG00000047539,3886.38419215,0.0,0.210025148641,10.2912322834,0.0,1.40624785174,0.347812781914518,26.7724994751,1.51310876353,2958.75437113,0.0,0.894267796506,8.04841016855
ENSMUSG00000023022,7869.13216995,4.7436450629,2.06515330123,47.234540732,1.05789697698,4.4568958451,-1.10581151881228,50.2101129102,4.48082497016,4766.38131058,2.81224739176,0.606530325639,8.35201152016
ENSMUSG00000038346,12461.2485955,6.42862439899,2.51716150334,82.10647806,0.513012889878,1.63815791315,-0.0465519849250973,90.238952705,9.17004470829,9531.72111036,3.22809491543,0.201367435991,3.12119525785
ENSMUSG00000021494,10776.8283479,1.81377496363,1.84051084918,23.6396398794,0.8030599124,0.878744741942,-0.214852239953694,71.4470432528,7.26343597195,8539.54375493,1.81377496363,0.475588640033,7.37162392051
ENSMUSG00000021135,4271.30386052,2.89449393351,0.744431826917,14.1442047114,0.0,1.18544905813,0.151087351522577,35.6778996092,3.92939831886,4067.22890658,0.0,0.279880654669,5.31773243872
ENSMUSG00000078154,6172.64810744,15.5600884692,1.82860930846,21.554308333,0.0,2.88283906925,0.021268215145102,27.5003328224,1.84471113521,5259.073613,15.5782190918,0.0,0.0
ENSMUSG00000022579,5944.18405593,1.41967868314,1.3893485367,30.6534646146,0.0,1.89472456016,0.421203546412066,29.2379748343,2.78809799149,5469.36271031,0.528512588844,2.19415133712,89.7427838407
ENSMUSG00000039217,5376.3818347,4.43561202706,1.02183511009,42.7581678108,1.69274159405,0.699239243399,1.55362740659374,39.9210571844,3.04564520577,4386.46696916,4.43561202706,0.0,0.0
ENSMUSG00000026830,1039.50264809,0.0,1.48656815599,36.3771423088,0.465194351733,2.09349720741,-3.54590280059145,14.594840946,2.622627637,381.407263665,0.0,0.437162030227,7.30127469313
ENSMUSG00000075600,7569.61720619,3.65923667357,1.37866372406,32.2251491708,0.0,2.47246565926,-0.0253793087980422,50.2845667605,4.44574303008,6775.73640422,1.36224673267,1.86802218945,75.7285265139
ENSMUSG00000039952,7727.62552658,2.96215899184,1.10494288991,16.037862871,0.193746630862,1.14581710102,-0.110273693671062,54.914956325,5.68389672986,6209.27741967,3.24404636935,0.331016406664,9.78969048596
ENSMUSG00000025728,11347.4211049,11.6520185883,0.802677953852,15.1849832733,0.175554103769,1.39776026501,-0.0441705578098831,67.2340353674,4.13072021359,8480.15702178,4.2772957743,0.826952518297,8.26952518297
ENSMUSG00000029700,745.237374093,0.0,1.6626062142,39.2371769915,0.28287900979,1.18675961608,-0.336623330359964,6.03752030732,0.458706363013,276.570926659,0.0,0.101261398657,2.27838146979
ENSMUSG00000085473,2797.90392206,0.0,1.68574234657,64.0954259488,0.283040296788,2.77123006425,-0.251739231833987,13.0904260535,0.699274261536,1933.021804,0.0,0.283040296788,2.40584252269
ENSMUSG00000029706,3070.11722608,0.0,1.81293895543,71.0029310271,0.0851320243377,7.11689482642,0.568209736826763,29.1899672365,4.2618303505,2397.0819862,0.0,0.448195206155,19.0135529961
ENSMUSG00000029707,3108.36011873,0.0,1.90987886425,73.6570414053,0.0780175092437,6.7504030382,0.222791360241827,28.8292393803,4.25271584212,2358.96392456,0.0,0.410739365253,17.4245832655
ENSMUSG00000029708,3134.93367588,0.0,1.99836577331,76.1978198605,0.0727293690566,6.4930917074,-0.0384815202764004,28.3782915915,4.2340945137,2330.3559646,0.0,0.382898854003,16.2435196824
ENSMUSG00000028653,5261.70449903,0.0,3.05935637386,130.340962822,0.239982326004,1.26787830463,0.356608322060249,45.3525264504,4.99314066119,5541.01063174,11.0,1.91008980275,79.0779185894
ENSMUSG00000039337,5202.78278253,4.29167317164,1.32869997302,27.601187108,0.151048243472,0.169887436136,0.747659213364039,24.6037474317,1.03623660121,3842.64385278,2.06408940622,0.0,0.0
ENSMUSG00000028654,5376.01656724,0.0,2.98141376303,129.352916567,0.211641811846,1.35756215867,1.38316766783664,44.627957548,5.03205565469,5582.40448868,9.9010743633,1.88437065107,76.5437065394
ENSMUSG00000028657,3562.41598496,0.0,1.9790130261,80.9565505178,0.0813235204371,2.80353821917,0.0762725617485224,24.5607426222,2.3319714128,3499.28080808,3.80449503956,0.724070795918,29.4119750194
ENSMUSG00000028656,3949.02105242,0.0,2.00079009861,82.7620208469,0.0932482488242,2.44501747258,-0.0816563978120128,26.7867126772,2.62594376003,3859.67577043,4.36236033798,0.830243616868,33.7247471614
ENSMUSG00000020841,3459.88969321,0.32513210207,0.794712211311,19.894103146,0.395089088107,5.29636845573,0.298540409275164,38.086372232,2.62678957762,2865.37802438,0.0,1.06603890942,12.7288976852
ENSMUSG00000046337,7016.39328073,5.8655219327,2.90773537495,50.3603917533,0.416143136407,3.22739042677,-0.251739231833987,41.503363215,3.16325535239,5335.79424725,0.0,0.0,0.0
ENSMUSG00000028894,7198.36930768,0.384714525735,1.85842796086,33.3541491689,0.526045895021,5.36349942116,-0.0391120882351329,64.9973975617,7.25552925949,4462.92981646,0.0,0.206813884263,8.99640396543
ENSMUSG00000046330,3437.81633922,0.0,1.12846622705,12.1785940118,0.710906804834,3.08758534055,-0.0540051826944093,30.8655030362,1.83884885947,2446.96210621,0.0,0.0641235235704,1.25040870962
ENSMUSG00000057738,9642.61843249,3.67710338703,0.981350043728,11.5725351617,0.0,1.94752820901,0.349043599015091,53.0116864587,4.38008908495,8050.41934971,0.311043769464,0.93252693026,11.6895853607
ENSMUSG00000047220,8983.10956047,4.79884897977,2.37796936842,37.6705401883,0.916211935087,1.22202048099,-0.673905400797637,65.3553073432,6.12437839971,7389.30104448,3.031990806,1.19515266206,35.4928268724
ENSMUSG00000028899,8589.86787948,4.90338563496,1.49517275158,54.8309990563,0.879190219739,3.07142084441,-0.150872145293507,57.2552799284,6.33660064431,6266.49639306,3.92270850797,0.0,0.0
ENSMUSG00000028898,8453.84498526,3.91806501157,1.19472227565,43.8128743985,0.911587220926,3.00168500281,-0.390997658873278,58.6239436239,6.39545821364,6252.86194765,3.13445200925,0.0,0.0
ENSMUSG00000043230,1257.69019005,0.0,0.417550183469,17.4937541072,0.0,0.904537061875,0.537451109856929,7.51703951323,0.656952501585,1033.74698066,0.0,0.88879781233,16.0921592884
ENSMUSG00000061119,4155.22458896,3.0,0.86997927153,37.8974932545,0.67981181545,0.756855582799,0.122520248195515,16.6782686811,1.91567133012,3917.16065103,2.0,0.850413569065,15.6989763942
ENSMUSG00000038188,8633.81826076,5.83766281156,0.960599111459,18.9540203005,0.0,2.3994970022,2.80113928217631,66.3700601374,7.18600063385,6327.31899089,2.21527885321,0.0,0.0
ENSMUSG00000021508,4305.54195837,0.0,2.73189202976,61.0676105355,0.799417129822,5.00730375834,-0.450948272042186,45.1227128331,4.1099935028,2941.46336819,0.0,0.847080116716,24.9888634431
ENSMUSG00000090258,3268.89004107,0.0,1.0,17.0,0.533484432191,3.04260734839,0.113539957840596,40.6042169462,3.74467037527,2741.10710274,0.346349218352,0.658546595659,5.92691936093
ENSMUSG00000039103,4844.06836987,4.5196346405,0.860604697665,21.5151174416,0.0,1.35022691847,0.236192471750385,32.2570057325,2.67914439642,3448.70394049,4.5196346405,0.188082609581,3.10336305809
ENSMUSG00000030491,4142.57590253,0.989739364318,0.364416412705,40.9703041656,0.669185485122,1.77113059253,0.425544974206816,37.4809606482,3.43262862502,3174.21884849,1.2371742054,0.304462911672,13.8530624811
ENSMUSG00000020712,7161.76529823,8.51560847392,1.151424555,9.39683253017,1.0,0.879011612055,0.0392142996846302,47.3896404091,4.03500264139,5292.35163946,4.54024756967,0.0,0.0
ENSMUSG00000032666,2095.63988683,0.0,1.85800101201,39.4530288422,0.0,7.09663515217,0.349024475981513,17.7414578774,1.54067863683,1759.50710069,0.0,0.858001012007,15.4440182161
ENSMUSG00000055720,5479.89682175,0.0,2.21777419279,89.8606862085,0.219832624603,3.73609144678,-0.0276494396404258,40.1451061242,4.12766395013,3911.00009127,0.0,0.950318583075,26.1337610346
ENSMUSG00000059897,2592.61836294,0.289952936266,1.51408198437,50.7251973623,0.0635997334298,3.66976956692,-0.924151694076415,17.700138404,1.5334071361,2626.50385596,0.381833845989,0.681041523765,14.6423927609
ENSMUSG00000023914,2184.10380849,0.0,0.807463036633,27.0500117272,0.807463036633,1.92259345777,-1.94192352171812,18.698971418,0.838060728685,1343.35366212,0.0,0.0,0.0
ENSMUSG00000059891,16973.6310042,22.614014903,2.91546045745,127.6315435,0.117764077393,5.81907838098,-1.20483193220864,81.2654276112,6.74925457965,13940.2095522,22.552177495,1.50041478319,75.2334763094
ENSMUSG00000003477,3899.31298297,0.0,0.383442348244,7.860568139,0.0,3.10567766837,-1.72180259431591,24.007245563,1.40584013404,2897.73465169,0.0,1.34599549205,19.8025427593
ENSMUSG00000032280,8621.96091384,3.31062952829,6.76051404086,294.684742492,1.43076976217,21.1237565411,0.0423987895657827,62.3925362569,6.916367804,6879.01529387,8.0,2.88878108595,70.7546756214
ENSMUSG00000028479,4720.22928685,3.15807337137,0.0547411263073,0.82111689461,0.0,1.65404320046,-0.0189910708445421,32.3304305648,1.34675404804,3881.57554455,0.0,0.145547323184,2.18320984776
ENSMUSG00000028478,4846.33844176,2.64381817061,0.0,0.0,0.0,1.48872451178,0.0612701760552859,34.7105447888,1.42718819055,4022.09698185,0.0,0.173858070396,2.60787105594
ENSMUSG00000034912,714.90271322,0.0,1.15339074187,35.2518179723,0.0,0.806245576474,-0.929543884777245,6.70096488554,1.59989605472,883.349932053,0.0,0.999106399499,23.4790003882
ENSMUSG00000025155,10906.4750498,8.5706345778,1.72967916209,26.6595164685,0.938949107367,0.685542143132,-0.144641346821671,58.5312971781,3.37125166935,8403.73102678,8.5125246729,0.0,0.0
ENSMUSG00000034848,1647.9415762,0.0,0.972094749853,72.421058864,0.418384079554,1.17709396897,-0.0666611336160858,15.9429980788,1.65934095266,2364.58865944,0.0,1.57522504154,80.398869426
